item,family,found,page,definition_count,branch_risk,randomized,multiple_select,dynamic_text,raw_snippet,proxy_text,parent_fallback,item_specific_text,wave,paired_coverage,n_unique,entropy_nats
CC20_334c,CC20_334,True,41,1,False,False,False,False,"[CC20_334grid] {grid} Do you support or oppose each of the following proposals? [1] Support [2] Oppose [CC20_334a] Eliminate mandatory minimum sentences for non-violent drug offenders. ◯ ◯ [CC20_334b] Require police officers to wear body cameras that record all of their activities while on duty. ◯ ◯ [CC20_334c] Increase the number of police on the street by 10 percent, even if it means fewer funds for other public services. ◯ ◯ [CC20_334d] Decrease the number of police on the street by 10 percent, and increase funding for other public services ◯ ◯ [CC20_334e] Ban the use of choke holds by police ◯ ◯ [CC20_334f] Create a","[CC20_334grid] {grid} Do you support or oppose each of the following proposals? [1] Support [2] Oppose [CC20_334a] Eliminate mandatory minimum sentences for non-violent drug offenders. ◯ ◯ [CC20_334b] Require police officers to wear body cameras that record all of their activities while on duty. ◯ ◯ [CC20_334c] Increase the number of police on the street by 10 percent, even if it means fewer funds for other public services. ◯ ◯ [CC20_334d] Decrease the number of police on the street by 10 percent, and increase funding for other public services ◯ ◯ [CC20_334e] Ban the use of choke holds by police ◯ ◯ [CC20_334f] Create a",,True,source_pre,0.9996314329498944,2,0.6902540764970333
CC20_334d,CC20_334,True,41,1,False,False,False,False,"[CC20_334grid] {grid} Do you support or oppose each of the following proposals? [1] Support [2] Oppose [CC20_334a] Eliminate mandatory minimum sentences for non-violent drug offenders. ◯ ◯ [CC20_334b] Require police officers to wear body cameras that record all of their activities while on duty. ◯ ◯ [CC20_334c] Increase the number of police on the street by 10 percent, even if it means fewer funds for other public services. ◯ ◯ [CC20_334d] Decrease the number of police on the street by 10 percent, and increase funding for other public services ◯ ◯ [CC20_334e] Ban the use of choke holds by police ◯ ◯ [CC20_334f] Create a national registry of police who have been investigated for or disciplined for misconduct. ◯ ◯ [CC20_334g] End the","[CC20_334grid] {grid} Do you support or oppose each of the following proposals? [1] Support [2] Oppose [CC20_334a] Eliminate mandatory minimum sentences for non-violent drug offenders. ◯ ◯ [CC20_334b] Require police officers to wear body cameras that record all of their activities while on duty. ◯ ◯ [CC20_334c] Increase the number of police on the street by 10 percent, even if it means fewer funds for other public services. ◯ ◯ [CC20_334d] Decrease the number of police on the street by 10 percent, and increase funding for other public services ◯ ◯ [CC20_334e] Ban the use of choke holds by police ◯ ◯ [CC20_334f] Create a national registry of police who have been investigated for or disciplined for misconduct. ◯ ◯ [CC20_334g] End the",,True,source_pre,0.999515043355124,2,0.6711157335124243
CC20_334e,CC20_334,True,41,1,False,False,False,False,"[CC20_334grid] {grid} Do you support or oppose each of the following proposals? [1] Support [2] Oppose [CC20_334a] Eliminate mandatory minimum sentences for non-violent drug offenders. ◯ ◯ [CC20_334b] Require police officers to wear body cameras that record all of their activities while on duty. ◯ ◯ [CC20_334c] Increase the number of police on the street by 10 percent, even if it means fewer funds for other public services. ◯ ◯ [CC20_334d] Decrease the number of police on the street by 10 percent, and increase funding for other public services ◯ ◯ [CC20_334e] Ban the use of choke holds by police ◯ ◯ [CC20_334f] Create a national registry of police who have been investigated for or disciplined for misconduct. ◯ ◯ [CC20_334g] End the Department of Defense program that sends surplus military weapons and equipment to police departments. ◯ ◯","[CC20_334grid] {grid} Do you support or oppose each of the following proposals? [1] Support [2] Oppose [CC20_334a] Eliminate mandatory minimum sentences for non-violent drug offenders. ◯ ◯ [CC20_334b] Require police officers to wear body cameras that record all of their activities while on duty. ◯ ◯ [CC20_334c] Increase the number of police on the street by 10 percent, even if it means fewer funds for other public services. ◯ ◯ [CC20_334d] Decrease the number of police on the street by 10 percent, and increase funding for other public services ◯ ◯ [CC20_334e] Ban the use of choke holds by police ◯ ◯ [CC20_334f] Create a national registry of police who have been investigated for or disciplined for misconduct. ◯ ◯ [CC20_334g] End the Department of Defense program that sends surplus military weapons and equipment to police departments. ◯ ◯",,True,source_pre,0.9995344416209192,2,0.5401376309548098
CC20_334f,CC20_334,True,41,1,False,False,False,False,"[CC20_334grid] {grid} Do you support or oppose each of the following proposals? [1] Support [2] Oppose [CC20_334a] Eliminate mandatory minimum sentences for non-violent drug offenders. ◯ ◯ [CC20_334b] Require police officers to wear body cameras that record all of their activities while on duty. ◯ ◯ [CC20_334c] Increase the number of police on the street by 10 percent, even if it means fewer funds for other public services. ◯ ◯ [CC20_334d] Decrease the number of police on the street by 10 percent, and increase funding for other public services ◯ ◯ [CC20_334e] Ban the use of choke holds by police ◯ ◯ [CC20_334f] Create a national registry of police who have been investigated for or disciplined for misconduct. ◯ ◯ [CC20_334g] End the Department of Defense program that sends surplus military weapons and equipment to police departments. ◯ ◯","[CC20_334grid] {grid} Do you support or oppose each of the following proposals? [1] Support [2] Oppose [CC20_334a] Eliminate mandatory minimum sentences for non-violent drug offenders. ◯ ◯ [CC20_334b] Require police officers to wear body cameras that record all of their activities while on duty. ◯ ◯ [CC20_334c] Increase the number of police on the street by 10 percent, even if it means fewer funds for other public services. ◯ ◯ [CC20_334d] Decrease the number of police on the street by 10 percent, and increase funding for other public services ◯ ◯ [CC20_334e] Ban the use of choke holds by police ◯ ◯ [CC20_334f] Create a national registry of police who have been investigated for or disciplined for misconduct. ◯ ◯ [CC20_334g] End the Department of Defense program that sends surplus military weapons and equipment to police departments. ◯ ◯",,True,source_pre,0.9995344416209192,2,0.4775793058754621
CC20_334g,CC20_334,True,41,1,False,False,False,False,"[CC20_334grid] {grid} Do you support or oppose each of the following proposals? [1] Support [2] Oppose [CC20_334a] Eliminate mandatory minimum sentences for non-violent drug offenders. ◯ ◯ [CC20_334b] Require police officers to wear body cameras that record all of their activities while on duty. ◯ ◯ [CC20_334c] Increase the number of police on the street by 10 percent, even if it means fewer funds for other public services. ◯ ◯ [CC20_334d] Decrease the number of police on the street by 10 percent, and increase funding for other public services ◯ ◯ [CC20_334e] Ban the use of choke holds by police ◯ ◯ [CC20_334f] Create a national registry of police who have been investigated for or disciplined for misconduct. ◯ ◯ [CC20_334g] End the Department of Defense program that sends surplus military weapons and equipment to police departments. ◯ ◯","[CC20_334grid] {grid} Do you support or oppose each of the following proposals? [1] Support [2] Oppose [CC20_334a] Eliminate mandatory minimum sentences for non-violent drug offenders. ◯ ◯ [CC20_334b] Require police officers to wear body cameras that record all of their activities while on duty. ◯ ◯ [CC20_334c] Increase the number of police on the street by 10 percent, even if it means fewer funds for other public services. ◯ ◯ [CC20_334d] Decrease the number of police on the street by 10 percent, and increase funding for other public services ◯ ◯ [CC20_334e] Ban the use of choke holds by police ◯ ◯ [CC20_334f] Create a national registry of police who have been investigated for or disciplined for misconduct. ◯ ◯ [CC20_334g] End the Department of Defense program that sends surplus military weapons and equipment to police departments. ◯ ◯",,True,source_pre,0.9996120346840992,2,0.69314562130951
CC20_334h,CC20_334,True,42,1,False,False,False,False,Questionnaire [CC20_334h] Allow individuals or their families to sue a police officer for damages if the officer is found to have “recklessly disregarded” the individual’s rights. ◯ ◯ collapsible: None required: None varlabel: None width: None,[CC20_334h] Allow individuals or their families to sue a police officer for damages if the officer is found to have “recklessly disregarded” the individual’s rights. ◯ ◯,,True,source_pre,0.9995344416209192,2,0.5379784188985529
CC20_338a,CC20_338,True,43,1,False,False,False,True,"[CC20_338grid] {grid} On the issue of trade, do you support or oppose the following proposed tariffs? [1] Support [2] Oppose [CC20_338a] Tariffs on $200 billion worth of goods imported from China ◯ ◯ [CC20_338b] 25% tariffs on imported steel and 10% on imported aluminum, EXCEPT from Canada and Mexico. ◯ ◯ [CC20_338c] 25% tariffs on all imported steel and 10% on imported aluminum, INCLUDING from Canada and Mexico. ◯ ◯","[CC20_338grid] {grid} On the issue of trade, do you support or oppose the following proposed tariffs? [1] Support [2] Oppose [CC20_338a] Tariffs on $200 billion worth of goods imported from China ◯ ◯ [CC20_338b] 25% tariffs on imported steel and 10% on imported aluminum, EXCEPT from Canada and Mexico. ◯ ◯ [CC20_338c] 25% tariffs on all imported steel and 10% on imported aluminum, INCLUDING from Canada and Mexico. ◯ ◯",,True,source_pre,0.990300867102481,2,0.6721980886283774
CC20_338b,CC20_338,True,43,1,False,False,False,True,"[CC20_338grid] {grid} On the issue of trade, do you support or oppose the following proposed tariffs? [1] Support [2] Oppose [CC20_338a] Tariffs on $200 billion worth of goods imported from China ◯ ◯ [CC20_338b] 25% tariffs on imported steel and 10% on imported aluminum, EXCEPT from Canada and Mexico. ◯ ◯ [CC20_338c] 25% tariffs on all imported steel and 10% on imported aluminum, INCLUDING from Canada and Mexico. ◯ ◯ [CC20_338d] Increase tariffs on European aircraft and agricultural products. ◯ ◯","[CC20_338grid] {grid} On the issue of trade, do you support or oppose the following proposed tariffs? [1] Support [2] Oppose [CC20_338a] Tariffs on $200 billion worth of goods imported from China ◯ ◯ [CC20_338b] 25% tariffs on imported steel and 10% on imported aluminum, EXCEPT from Canada and Mexico. ◯ ◯ [CC20_338c] 25% tariffs on all imported steel and 10% on imported aluminum, INCLUDING from Canada and Mexico. ◯ ◯ [CC20_338d] Increase tariffs on European aircraft and agricultural products. ◯ ◯",,True,source_pre,0.98971891912863,2,0.6838807986343742
CC20_338c,CC20_338,True,43,1,False,False,False,True,"[CC20_338grid] {grid} On the issue of trade, do you support or oppose the following proposed tariffs? [1] Support [2] Oppose [CC20_338a] Tariffs on $200 billion worth of goods imported from China ◯ ◯ [CC20_338b] 25% tariffs on imported steel and 10% on imported aluminum, EXCEPT from Canada and Mexico. ◯ ◯ [CC20_338c] 25% tariffs on all imported steel and 10% on imported aluminum, INCLUDING from Canada and Mexico. ◯ ◯ [CC20_338d] Increase tariffs on European aircraft and agricultural products. ◯ ◯ collapsible: None varlabel: None width: None","[CC20_338grid] {grid} On the issue of trade, do you support or oppose the following proposed tariffs? [1] Support [2] Oppose [CC20_338a] Tariffs on $200 billion worth of goods imported from China ◯ ◯ [CC20_338b] 25% tariffs on imported steel and 10% on imported aluminum, EXCEPT from Canada and Mexico. ◯ ◯ [CC20_338c] 25% tariffs on all imported steel and 10% on imported aluminum, INCLUDING from Canada and Mexico. ◯ ◯ [CC20_338d] Increase tariffs on European aircraft and agricultural products. ◯ ◯",,True,source_pre,0.9877984908149212,2,0.636948862107005
CC20_338d,CC20_338,True,43,1,False,False,False,True,"[CC20_338grid] {grid} On the issue of trade, do you support or oppose the following proposed tariffs? [1] Support [2] Oppose [CC20_338a] Tariffs on $200 billion worth of goods imported from China ◯ ◯ [CC20_338b] 25% tariffs on imported steel and 10% on imported aluminum, EXCEPT from Canada and Mexico. ◯ ◯ [CC20_338c] 25% tariffs on all imported steel and 10% on imported aluminum, INCLUDING from Canada and Mexico. ◯ ◯ [CC20_338d] Increase tariffs on European aircraft and agricultural products. ◯ ◯ collapsible: None varlabel: None width: None","[CC20_338grid] {grid} On the issue of trade, do you support or oppose the following proposed tariffs? [1] Support [2] Oppose [CC20_338a] Tariffs on $200 billion worth of goods imported from China ◯ ◯ [CC20_338b] 25% tariffs on imported steel and 10% on imported aluminum, EXCEPT from Canada and Mexico. ◯ ◯ [CC20_338c] 25% tariffs on all imported steel and 10% on imported aluminum, INCLUDING from Canada and Mexico. ◯ ◯ [CC20_338d] Increase tariffs on European aircraft and agricultural products. ◯ ◯",,True,source_pre,0.9864212139434736,2,0.6902976884000109
CC20_340a,CC20_340,True,44,1,False,False,False,True,[CC20_340grid] {grid} How would you rate each of the following individuals and groups? [1] Very Libe ral [2] Libe ral [3] Some what Liberal [4] Mid dle of the Roa d [5] Somewh at Conserv ative [6] Conserv ative [7] Very Conserv ative [8 ] No t su re [CC20_340a] Yourself ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340b] $CurrentGovName (shown if shown if CurrentGovName and not govforsen) ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340c] Joe Biden ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340d] Donald Trump ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340e] The,[CC20_340grid] {grid} How would you rate each of the following individuals and groups? [1] Very Libe ral [2] Libe ral [3] Some what Liberal [4] Mid dle of the Roa d [5] Somewh at Conserv ative [6] Conserv ative [7] Very Conserv ative [8 ] No t su re [CC20_340a] Yourself ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340b] $CurrentGovName (shown if shown if CurrentGovName and not govforsen) ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340c] Joe Biden ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340d] Donald Trump ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340e] The,,True,source_pre,0.9996120346840992,8,1.9857714596186584
CC20_340b,CC20_340,True,44,1,False,False,False,True,[CC20_340grid] {grid} How would you rate each of the following individuals and groups? [1] Very Libe ral [2] Libe ral [3] Some what Liberal [4] Mid dle of the Roa d [5] Somewh at Conserv ative [6] Conserv ative [7] Very Conserv ative [8 ] No t su re [CC20_340a] Yourself ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340b] $CurrentGovName (shown if shown if CurrentGovName and not govforsen) ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340c] Joe Biden ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340d] Donald Trump ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340e] The Democratic Party ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340f] The,[CC20_340grid] {grid} How would you rate each of the following individuals and groups? [1] Very Libe ral [2] Libe ral [3] Some what Liberal [4] Mid dle of the Roa d [5] Somewh at Conserv ative [6] Conserv ative [7] Very Conserv ative [8 ] No t su re [CC20_340a] Yourself ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340b] $CurrentGovName (shown if shown if CurrentGovName and not govforsen) ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340c] Joe Biden ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340d] Donald Trump ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340e] The Democratic Party ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340f] The,,True,source_pre,0.9924928711373204,8,2.0622724201602725
CC20_340c,CC20_340,True,44,1,False,False,False,True,[CC20_340grid] {grid} How would you rate each of the following individuals and groups? [1] Very Libe ral [2] Libe ral [3] Some what Liberal [4] Mid dle of the Roa d [5] Somewh at Conserv ative [6] Conserv ative [7] Very Conserv ative [8 ] No t su re [CC20_340a] Yourself ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340b] $CurrentGovName (shown if shown if CurrentGovName and not govforsen) ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340c] Joe Biden ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340d] Donald Trump ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340e] The Democratic Party ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340f] The Republican Party ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340g] $CurrentSen1Name (shown if shown if CurrentSen1Name,[CC20_340grid] {grid} How would you rate each of the following individuals and groups? [1] Very Libe ral [2] Libe ral [3] Some what Liberal [4] Mid dle of the Roa d [5] Somewh at Conserv ative [6] Conserv ative [7] Very Conserv ative [8 ] No t su re [CC20_340a] Yourself ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340b] $CurrentGovName (shown if shown if CurrentGovName and not govforsen) ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340c] Joe Biden ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340d] Donald Trump ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340e] The Democratic Party ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340f] The Republican Party ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340g] $CurrentSen1Name (shown if shown if CurrentSen1Name,,True,source_pre,0.9996508312156892,8,1.7876963353241098
CC20_340d,CC20_340,True,44,1,False,False,False,True,[CC20_340grid] {grid} How would you rate each of the following individuals and groups? [1] Very Libe ral [2] Libe ral [3] Some what Liberal [4] Mid dle of the Roa d [5] Somewh at Conserv ative [6] Conserv ative [7] Very Conserv ative [8 ] No t su re [CC20_340a] Yourself ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340b] $CurrentGovName (shown if shown if CurrentGovName and not govforsen) ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340c] Joe Biden ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340d] Donald Trump ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340e] The Democratic Party ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340f] The Republican Party ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340g] $CurrentSen1Name (shown if shown if CurrentSen1Name and sen1reelect==0) ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯,[CC20_340grid] {grid} How would you rate each of the following individuals and groups? [1] Very Libe ral [2] Libe ral [3] Some what Liberal [4] Mid dle of the Roa d [5] Somewh at Conserv ative [6] Conserv ative [7] Very Conserv ative [8 ] No t su re [CC20_340a] Yourself ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340b] $CurrentGovName (shown if shown if CurrentGovName and not govforsen) ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340c] Joe Biden ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340d] Donald Trump ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340e] The Democratic Party ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340f] The Republican Party ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340g] $CurrentSen1Name (shown if shown if CurrentSen1Name and sen1reelect==0) ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯,,True,source_pre,0.9995732381525092,8,1.6391242615805235
CC20_340e,CC20_340,True,44,1,False,False,False,True,[CC20_340grid] {grid} How would you rate each of the following individuals and groups? [1] Very Libe ral [2] Libe ral [3] Some what Liberal [4] Mid dle of the Roa d [5] Somewh at Conserv ative [6] Conserv ative [7] Very Conserv ative [8 ] No t su re [CC20_340a] Yourself ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340b] $CurrentGovName (shown if shown if CurrentGovName and not govforsen) ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340c] Joe Biden ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340d] Donald Trump ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340e] The Democratic Party ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340f] The Republican Party ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340g] $CurrentSen1Name (shown if shown if CurrentSen1Name and sen1reelect==0) ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340h] $CurrentSen2Name (shown if shown if,[CC20_340grid] {grid} How would you rate each of the following individuals and groups? [1] Very Libe ral [2] Libe ral [3] Some what Liberal [4] Mid dle of the Roa d [5] Somewh at Conserv ative [6] Conserv ative [7] Very Conserv ative [8 ] No t su re [CC20_340a] Yourself ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340b] $CurrentGovName (shown if shown if CurrentGovName and not govforsen) ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340c] Joe Biden ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340d] Donald Trump ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340e] The Democratic Party ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340f] The Republican Party ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340g] $CurrentSen1Name (shown if shown if CurrentSen1Name and sen1reelect==0) ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340h] $CurrentSen2Name (shown if shown if,,True,source_pre,0.9996702294814844,8,1.7096566850599817
CC20_340f,CC20_340,True,44,1,False,False,False,True,[CC20_340grid] {grid} How would you rate each of the following individuals and groups? [1] Very Libe ral [2] Libe ral [3] Some what Liberal [4] Mid dle of the Roa d [5] Somewh at Conserv ative [6] Conserv ative [7] Very Conserv ative [8 ] No t su re [CC20_340a] Yourself ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340b] $CurrentGovName (shown if shown if CurrentGovName and not govforsen) ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340c] Joe Biden ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340d] Donald Trump ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340e] The Democratic Party ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340f] The Republican Party ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340g] $CurrentSen1Name (shown if shown if CurrentSen1Name and sen1reelect==0) ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340h] $CurrentSen2Name (shown if shown if CurrentSen2Name ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯,[CC20_340grid] {grid} How would you rate each of the following individuals and groups? [1] Very Libe ral [2] Libe ral [3] Some what Liberal [4] Mid dle of the Roa d [5] Somewh at Conserv ative [6] Conserv ative [7] Very Conserv ative [8 ] No t su re [CC20_340a] Yourself ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340b] $CurrentGovName (shown if shown if CurrentGovName and not govforsen) ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340c] Joe Biden ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340d] Donald Trump ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340e] The Democratic Party ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340f] The Republican Party ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340g] $CurrentSen1Name (shown if shown if CurrentSen1Name and sen1reelect==0) ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340h] $CurrentSen2Name (shown if shown if CurrentSen2Name ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯,,True,source_pre,0.999495645089329,8,1.5696384018667808
CC20_340g,CC20_340,True,44,1,False,False,False,True,[CC20_340grid] {grid} How would you rate each of the following individuals and groups? [1] Very Libe ral [2] Libe ral [3] Some what Liberal [4] Mid dle of the Roa d [5] Somewh at Conserv ative [6] Conserv ative [7] Very Conserv ative [8 ] No t su re [CC20_340a] Yourself ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340b] $CurrentGovName (shown if shown if CurrentGovName and not govforsen) ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340c] Joe Biden ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340d] Donald Trump ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340e] The Democratic Party ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340f] The Republican Party ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340g] $CurrentSen1Name (shown if shown if CurrentSen1Name and sen1reelect==0) ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340h] $CurrentSen2Name (shown if shown if CurrentSen2Name ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯,[CC20_340grid] {grid} How would you rate each of the following individuals and groups? [1] Very Libe ral [2] Libe ral [3] Some what Liberal [4] Mid dle of the Roa d [5] Somewh at Conserv ative [6] Conserv ative [7] Very Conserv ative [8 ] No t su re [CC20_340a] Yourself ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340b] $CurrentGovName (shown if shown if CurrentGovName and not govforsen) ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340c] Joe Biden ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340d] Donald Trump ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340e] The Democratic Party ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340f] The Republican Party ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340g] $CurrentSen1Name (shown if shown if CurrentSen1Name and sen1reelect==0) ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340h] $CurrentSen2Name (shown if shown if CurrentSen2Name ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯,,True,source_pre,0.7609357723419526,8,2.0181270310307147
CC20_340h,CC20_340,True,44,1,False,False,False,True,[CC20_340grid] {grid} How would you rate each of the following individuals and groups? [1] Very Libe ral [2] Libe ral [3] Some what Liberal [4] Mid dle of the Roa d [5] Somewh at Conserv ative [6] Conserv ative [7] Very Conserv ative [8 ] No t su re [CC20_340a] Yourself ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340b] $CurrentGovName (shown if shown if CurrentGovName and not govforsen) ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340c] Joe Biden ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340d] Donald Trump ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340e] The Democratic Party ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340f] The Republican Party ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340g] $CurrentSen1Name (shown if shown if CurrentSen1Name and sen1reelect==0) ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340h] $CurrentSen2Name (shown if shown if CurrentSen2Name ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯,[CC20_340grid] {grid} How would you rate each of the following individuals and groups? [1] Very Libe ral [2] Libe ral [3] Some what Liberal [4] Mid dle of the Roa d [5] Somewh at Conserv ative [6] Conserv ative [7] Very Conserv ative [8 ] No t su re [CC20_340a] Yourself ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340b] $CurrentGovName (shown if shown if CurrentGovName and not govforsen) ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340c] Joe Biden ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340d] Donald Trump ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340e] The Democratic Party ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340f] The Republican Party ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340g] $CurrentSen1Name (shown if shown if CurrentSen1Name and sen1reelect==0) ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯ [CC20_340h] $CurrentSen2Name (shown if shown if CurrentSen2Name ◯ ◯ ◯ ◯ ◯ ◯ ◯ ◯,,True,source_pre,0.7058059009524549,8,2.0063087146979326
